time,trunk_yaw,trunk_pitch,trunk_roll,throw_shoulder_yaw,throw_shoulder_pitch,throw_shoulder_roll,throw_elbow_flex,glove_shoulder_yaw,glove_shoulder_pitch,glove_shoulder_roll,glove_elbow_flex,rear_hip_yaw,rear_hip_pitch,rear_hip_roll,rear_knee_flex,rear_ankle_flex,lead_hip_yaw,lead_hip_pitch,lead_hip_roll,lead_knee_flex,lead_ankle_flex
1.701697722095672,-443.80277362607666,-507.3504599699787,-467.02237992430145,-64.00124633950925,-30.322537148022384,140.04746231681042,-130.83029768328845,-6.298115098147581,142.20923678508063,15.985504897222134,39.65519060823786,-2040.4835586898457,-5665.914036927426,4289.925613654333,-3345.487812886659,-171.1032545495125,-4569.913158666318,-680.0864326072117,-7475.137945686863,-2313.346770824364,250.57874377646706
1.702697494305239,-325.14932218952174,-344.15479658223,-356.47713861286684,-34.015928856964955,-21.438846671841937,126.43510915826216,-120.88079839737684,-1.8496184886499538,126.9059472564958,14.59383827837974,34.809276740787006,-1633.842916914218,-5454.485104418018,3576.0526054507136,-3208.2667215053866,-205.9213429990935,-3671.224854039847,283.98965713756223,-6574.43634192381,-1642.5065514969613,253.91177340212218
1.7036972665148065,-204.3235778001214,-181.68400180715076,-247.51202336738058,-3.50408901787668,-14.45637708532189,111.40980080565694,-109.31520432118424,2.4459184205029505,110.60603178701462,13.103222475426612,29.618516710868366,-1161.76820695937,-5206.359891242712,2774.084206217436,-3043.284702952448,-248.52489033316297,-2282.610983125508,1936.365453425216,-5322.114789381535,-554.1800260068542,259.046091166809
1.7046970387243736,-84.54815341651889,-27.37278775085344,-142.70240020646577,24.6378787460075,-7.367098817247751,95.7912243250144,-98.09631150382125,6.619695557548851,94.38638855976507,11.319958738977672,24.337308268903424,-711.0805899280332,-4913.1293408307665,2004.7778302346944,-2851.541158154708,-288.8202640859225,-949.904386849205,3577.967121093803,-4148.9094200962445,545.8977449499013,272.24769542330324
1.7056968109339408,12.964093755056638,94.27723451746611,-60.0164838120499,46.70714878100152,-1.8046101646293877,82.89870497943438,-89.1610554772135,9.519509249333494,81.65878019408501,9.638518797903144,20.086779480852414,-343.51615568083145,-4660.243666916118,1368.6924613921244,-2689.5272101364185,-313.69084301090254,103.9136259535248,4956.511427146594,-3246.328813556597,1514.8851802095012,303.21978054281044
1.706696583143508,86.73394813644963,184.13077700998744,0.7736922984364867,62.518989530797384,2.250963185182549,72.98008149164988,-82.61321028849288,10.676936119017792,72.4143079058716,8.050412747229874,17.006745761740266,-69.45365875769531,-4522.093564316955,889.2057963919221,-2626.3148871694557,-276.4541386014503,807.1493877363943,5880.6484379451995,-2609.1882105069744,2199.5450740581036,324.41820323497444
1.707696355353075,135.84320012469715,246.1735711262988,42.68802376194739,71.72536561310392,5.226854540632409,66.22013613486774,-78.37049835952017,9.499205791024814,66.41712882212374,6.5070392168756825,15.243643272017298,100.83202441583893,-4412.460963850726,561.5768991773604,-2570.2827517276364,-251.39352984905673,1178.38696652788,6261.326772579359,-2162.4853955091016,2535.824973852799,323.5952976171362
1.7086961275626424,161.4918308843699,276.3106233814098,61.59485438806706,75.07134671471911,6.575811413105136,62.36906897530499,-76.84411937120407,6.79571338454165,63.91997740901564,5.06687818616309,14.572730978543916,179.55790100330069,-4297.799525900678,363.5678408819179,-2504.5787045297448,-235.05698059041316,1267.5297924109661,6220.5143373759265,-1910.7471433097537,2604.553292457202,306.8748778896968
1.7096958997722096,169.85011869731673,288.7575554067848,54.51894489348928,73.3458455442955,6.59584894597873,61.12899723028229,-77.9699061626416,3.3980899468363797,64.81127659946199,3.7727907454203145,14.62708779896689,174.73911914478361,-4152.895689493684,281.46990780084343,-2416.4909406432207,-224.79379660517404,1102.2502646011849,5836.496638709569,-1864.2789674743433,2459.7093328691076,278.30274942586914
1.7106956719817767,173.30633256053645,285.68467245828003,51.40924327889607,71.566566292489,6.25870014314355,60.06356877213834,-79.15154667665206,-0.14619672474967782,65.86546087276275,2.4748386145959573,14.888467584278487,184.60984189431053,-4005.2740531407594,185.6067950207991,-2327.6688224650215,-214.58980079823436,968.3056002791956,5478.908258092159,-1790.4591014023383,2323.604063172501,250.92405225245176
1.711695444191344,176.64957927926247,281.9889672480469,48.882353815212554,69.95546651194195,5.892491947228905,58.978293640474696,-80.2066493297344,-3.6536704497234593,66.78940279593604,1.1685648807667302,15.122914729416207,200.50273015947155,-3862.883389534971,88.33372141253926,-2242.2602487018335,-205.1728392103573,840.073256266735,5103.03947703523,-1703.5137433478517,2169.603024451244,222.66590003021332
1.712695216400911,179.95886767709186,276.7008027999577,45.68418360615536,68.51298109884443,5.345341179412195,57.859786749325615,-81.22702145893597,-6.953289922162365,67.72149679947283,-0.12693918017238026,15.300719189281715,231.72330785242022,-3724.190242925563,-23.632562472800867,-2159.710783882026,-196.1890428911543,750.8498434300345,4751.725530381733,-1577.224975380852,2020.1550869138719,195.3834751854065
1.7136949886104784,183.08496446351168,269.6210791379307,42.342858178217085,67.14501057477688,4.783157318525092,56.73922483357874,-82.17153501749372,-9.917359944322783,68.5927416240601,-1.4084691151704793,15.373258150999366,272.11307207060725,-3587.6662788759286,-142.24819115244983,-2078.7766676002852,-187.97160582443692,681.4890261167928,4428.7143436669585,-1444.371331013691,1879.3606607586876,169.8681552459392
1.7146947608200456,185.79935636764026,261.8326596672232,39.3103576217527,65.77926546383367,4.280663977087791,55.65054289077222,-83.0092989283019,-12.742869144145285,69.35729673769418,-2.6899419674549394,15.392112260325678,315.77266991515273,-3458.4876271601515,-259.64910606866835,-2002.1927243242162,-180.87824487499864,622.9319545965078,4112.770894806055,-1306.341043577815,1733.4845800695293,145.06565464689638
1.7156945330296127,185.80306612449988,255.17846337070847,35.63214067383879,63.805463138086324,3.8106007149495795,54.85936098347321,-83.82260805700844,-16.420882513403384,69.9621187580536,-4.011692223872485,15.630158986379127,335.0203939303502,-3349.736591889291,-338.053663733475,-1937.060844875855,-176.1064732895572,514.3646386931753,3711.7441254605637,-1206.3826541996277,1529.6844869979805,116.9343014347229
1.7166943052391799,184.3448241937839,247.6123433211513,30.97915113859176,61.661943585363964,3.198597322626725,54.19030121777585,-84.66394680995452,-20.41201694784724,70.59793563032784,-5.3363187007668635,15.975012657514684,350.3900050524197,-3246.0346006219083,-406.7381941448843,-1874.9850518763474,-172.2302824679822,406.15199807590255,3317.659438344007,-1117.3282914730978,1321.6219562344422,89.65372474837568
1.7176940774487472,182.70757456891533,239.10778816884442,26.26711437499759,59.663827799669306,2.509389007751949,53.53305281830081,-85.4522890883965,-24.286668937614973,71.25976095506182,-6.647597531894209,16.307209763082952,374.2922540815219,-3136.6734579319905,-483.3554699833613,-1809.8730606078761,-168.77074553296262,334.5080461198639,2993.597319349749,-1016.7696356211748,1142.72595128831,66.79780572267276
1.7186938496583144,178.83104495303957,235.2550890115067,22.102143313940672,57.237292247225646,1.8983652648436546,53.09641994676021,-86.12693434057387,-29.20944714720542,71.90197948748119,-7.996173736026611,16.988616720011876,375.55289350799654,-3052.0501508312527,-525.3492971680232,-1758.8848672954482,-166.93869890565526,250.57133981576575,2674.1901634542255,-942.2347068387247,964.6135208595124,53.256160198851596
1.7196936218678816,174.93052057173728,230.91500530304614,17.805739390719538,55.05980762350738,1.2028472649831699,52.57344292416464,-86.68541789768798,-33.931997967526925,72.60424929704902,-9.315355780078011,17.65187210066108,383.1749374581616,-2971.8937887709803,-572.8875169003358,-1710.82913875011,-165.21323106620693,194.40929022883395,2410.7322855080565,-860.7507270729578,807.5230169789152,43.03435807212113
1.7206933940774487,171.93465485752364,224.40249135154352,13.538876975385989,53.31862247158152,0.46602697712976493,51.85197207915756,-87.0842952897377,-38.0429786544494,73.28455756281906,-10.582964151210303,18.139360193793376,396.0658918673463,-2886.3457240942626,-624.2745523930639,-1659.968015035314,-163.22714403979703,133.00655255905264,2187.929662290466,-813.8858691186113,672.0044462075269,33.732829072301016
1.7216931662870159,173.66998184001312,213.9642265820197,11.615621567293857,52.8728077968736,-0.15067480680137635,50.658687924329975,-87.13801128455421,-40.148698709633095,73.85309034992599,-11.741080398813985,18.016108688949117,451.8374353473937,-2785.986048027403,-730.7691144744994,-1600.76185616127,-160.48925929790153,166.80240823237182,2123.2058204712935,-709.0236916668141,613.0449877216072,29.660193273779548
1.7226929384965832,174.4270456279187,202.07582421666297,8.657795854405833,52.33932461648277,-0.8781922126569555,49.60413909205884,-87.22041244569789,-42.29599530178549,74.4665838196429,-12.880304046185131,17.91249231702927,499.2803113247488,-2696.15631703314,-822.9864096070331,-1547.9124505870843,-158.11703152687312,199.86156666130827,2086.9585987036953,-622.7782444043762,565.2212238308884,26.361913805344567
1.7236927107061504,173.43236856415405,192.88768067807035,3.487962595773922,51.71588613579608,-1.6889926702412055,48.59765732339596,-87.30738671373084,-45.27444999126771,74.82238782321926,-14.053761155133905,17.976899756730848,476.6674252153939,-2676.2801625771394,-819.2473116378832,-1536.2044491688407,-157.50358845026435,173.3325321869198,1938.8987822013576,-572.5333005169215,443.512959558021,19.684227885195163
1.7246924829157175,170.33139896968746,187.3932525643211,-2.67566905139887,50.78465521412687,-2.489241980657553,47.83656754722535,-87.44495525141187,-49.189845193256126,75.32319065086841,-15.252629163652376,18.371070851030147,443.64370640660405,-2658.3927879212906,-800.0158104216079,-1525.223069207622,-158.44922584705836,112.9093762449344,1754.864796740817,-557.8168136016888,298.93168656213334,11.773584317949235
1.7256922551252847,166.30951561586602,180.93153856793262,-10.148890315748815,49.792095482297555,-3.4032400661695945,47.22814289487855,-87.67911979611202,-53.163120339684475,76.11122145588003,-16.42428794789581,18.85994045064527,412.9158092517672,-2639.57648105985,-782.5292639477103,-1514.0361672412935,-158.93887207442188,78.98775920047083,1643.9630264293792,-542.1124964901129,191.80901366991685,6.100254000731507
1.726692027334852,164.79224954780682,176.8264755096847,-14.309620844562403,49.41878182778436,-4.045217896366992,46.55872987782475,-87.65631185871291,-56.40902551825074,77.14382089766266,-17.53872244597347,19.244712205328078,402.34649621293266,-2643.515615651332,-793.431426964908,-1516.4273255012706,-157.87235908997656,200.2357854019579,1729.1845628499018,-394.5628955692054,175.0918724042912,7.553736682412982
1.7276917995444192,164.45745613506926,174.1251170050848,-17.01408905977823,49.33339951734305,-4.493135496319113,45.85518379967793,-87.39305816184827,-59.31042096670873,78.01462694405429,-18.623858332752068,19.507863480509894,395.9353715578082,-2650.1994552766723,-809.2410804602312,-1520.569263067727,-156.65317010948166,347.46862633097487,1874.1384749574393,-239.96784677206193,189.9443191259098,10.833673829152763
1.7286915717539864,164.25519509443237,171.48444967913576,-20.0276941252651,49.36225421459526,-4.8815687790377424,45.154195723790984,-87.00107234664466,-62.115576888920984,78.67867949240885,-19.689956737304215,19.691712821298815,388.4019422669403,-2657.444159684022,-822.4451700460941,-1525.0752304723346,-155.9932131580683,479.7109996633067,2022.69152996927,-111.1051430792401,209.02891945861174,13.955589644427757
1.7296913439635535,165.34381737590616,163.87483092302722,-24.749187803332404,49.764544668640085,-5.348307324250101,44.34651286370808,-86.58170006871,-64.06096318806466,79.1335935538005,-20.68621520823228,19.529898040193856,386.9660289895986,-2658.6538602668506,-842.1008074423872,-1526.5371054796115,-154.94710958145544,623.1206138959784,2224.4197232631677,7.367495803487547,261.2686595596557,18.48714578403125
1.7306911161731207,166.7233194572535,157.35533855478428,-28.6630786553132,50.21950488829809,-5.683420294081131,43.61681572628773,-86.08964191611538,-65.99953447276006,79.49632383777376,-21.65710799394428,19.353288074906246,384.4955617363602,-2659.532254186183,-859.2975889168965,-1527.7475568922287,-154.18458389893996,765.431784027639,2443.8865467075602,114.93401022333964,325.6101991420553,23.451374090992665
1.731690888382688,166.8660864577099,152.59056651098507,-33.19911781379085,50.45655228579141,-6.014686939278413,43.04904520816426,-85.64312719664724,-68.47279547073319,79.8219060100274,-22.629336410881226,19.336845430947555,375.44806577639076,-2659.816645230395,-866.6758134880072,-1528.4976432893789,-154.31697806398722,886.2841732686313,2649.1052857856375,197.5643568780309,384.5378434097918,27.78121006785609
1.7326906605922552,162.9175608203073,151.2237386595869,-40.00346046349975,49.845937126409325,-6.498998606196352,42.79742370746507,-85.41696707931487,-72.5037987098994,80.29921199204213,-23.63846678279665,19.84749330739554,348.11937635762683,-2652.725803530339,-847.5758954913588,-1524.814285640715,-156.05531971132575,923.6547542902422,2774.6764856856034,196.22980615202758,410.25938214286845,28.966018625403247
1.7336904328018223,159.73207022988765,151.18937835970962,-45.50514141575803,49.355596024634224,-6.819261812896492,42.501708469329394,-85.03639329120735,-76.46134358563252,80.73045496869679,-24.620415426043994,20.33959295424683,322.8509652452561,-2648.522086579615,-830.7331803594732,-1522.8365918857494,-157.67779581314764,972.3021968669377,2933.1007599555282,195.95304988335738,458.542082987032,31.484283574213997
1.7346902050113895,158.05616845062895,149.10509043826346,-50.41151952353971,49.11410748874865,-7.034328760125732,42.130992914658336,-84.53537344291121,-79.84842177540544,81.0853583253723,-25.547289686501642,20.63299251848168,307.42098956963133,-2650.231585906169,-826.9697519713737,-1524.4717415312282,-158.58936426582267,1060.4502223813656,3159.4512883188363,222.51556641571992,544.7185904707082,38.37673622510074
1.7356899772209566,158.34041924545997,145.11379727847884,-53.921837897804835,49.15429299295232,-7.160762648154773,41.67075432350613,-83.8473690662675,-82.55609493394427,81.25634030144742,-26.411838066188785,20.67527257004746,301.988778163828,-2653.643288296881,-835.9109932207813,-1527.3474429267037,-158.6494761681902,1195.6720992387673,3459.473788181511,284.94940727708826,671.1691949474646,47.44652002746179
1.736689749430524,159.82434437466242,143.0071615463429,-55.04824489147222,49.321558341426666,-7.105982139611498,41.17404489911706,-82.93571775237015,-85.17057666443449,81.24641716056047,-27.24810586387246,20.66183862180068,297.0255590209156,-2657.9750819608057,-844.5198001170999,-1530.6853143014168,-158.84766374355598,1338.227031117712,3775.5208397502042,352.9313010661768,807.3757371102666,56.80882873340948
1.7376895216400912,161.7900813544856,141.0656162886052,-55.25673686655679,49.466717861200664,-6.996584973822841,40.67627327772989,-81.91991578488432,-87.78516887388739,81.14499689711582,-28.056637606874098,20.62777948073974,292.63014810284244,-2661.879604644888,-852.980907184402,-1533.7874425893147,-159.06383483181915,1477.661681970646,4104.357195776164,414.2066926147692,953.5575388034157,66.29623097519193
1.7386892938496583,164.21703991835375,139.4733983441426,-53.402532839932036,49.48254957559544,-6.744710456141519,40.2258438443064,-80.7805060408754,-90.39124143100808,80.93791432289727,-28.841060124552,20.575281149800922,288.37438445186456,-2667.0400432709944,-861.0239796304775,-1537.5367239504428,-159.40873309306392,1618.1921303708666,4434.968596739518,480.2252858318246,1100.2966027403277,75.51559171855216
1.7396890660592255,167.34781830251967,138.53392917815825,-48.79481154105849,49.422784131124004,-6.300827446687499,39.811933937591064,-79.47994516797252,-92.97013828473888,80.63165365141921,-29.60542352335222,20.50500878712799,286.15376800402936,-2677.5365622118798,-871.8982227389697,-1544.210804014804,-159.7257732095304,1763.0998966533696,4769.529277490968,555.1333048392622,1250.1566181185663,84.34878388609998
1.7406888382687926,168.8596103422114,134.4952125288513,-46.40413171303362,48.84441136377155,-6.074550428130369,39.56965243959114,-78.33202112089452,-95.90374959125303,80.37052179482023,-30.364205401142772,20.53696533075874,282.46651783048117,-2680.3258796741234,-878.7396782452281,-1546.6496022864446,-159.75072914225692,1881.9033805962868,5106.97982802489,597.8530474686628,1412.110868973272,94.91760478330457
1.74168861047836,170.69335442233688,130.8850102240757,-44.265543134932244,48.281513335464076,-5.887937882031661,39.298319856728995,-77.1288395674435,-99.10238353616953,80.15905891850579,-31.12297008547986,20.648591008151094,278.0007215049144,-2682.813312959514,-883.5694278865774,-1548.8499262669422,-159.9347878902017,1999.6931046299208,5463.10628436287,637.9475313397934,1590.398505165004,109.19473302971122
1.7426883826879271,173.93927659180133,128.8944464869203,-40.63465381717492,47.939874492571825,-5.579776791948589,38.95737236040407,-75.73806282329647,-102.39618023336564,79.92359809330837,-31.888945130994415,20.773239727123563,274.53641512329307,-2689.021750787565,-889.4342654560678,-1553.0161878265294,-160.34157332497855,2127.6558928360937,5827.3607559361235,695.465760789814,1767.7399162310228,123.09504179506825
1.7436881548974943,174.82940783278096,127.27533321864996,-41.15848732619085,47.16963799219082,-5.690901997946586,38.61064908607263,-74.52444167097546,-106.62498659597917,79.89589856344814,-32.644494824834354,21.232014390727848,262.74777968370364,-2683.1888205746054,-881.1662535822397,-1550.4165370110986,-160.95145057387697,2200.9390791768387,6141.654030770884,704.3682821293696,1919.179080855304,134.19819942787117
1.7446879271070614,176.74226408008158,127.32045800871754,-40.61848917488922,46.49904322838189,-5.795199933157029,38.138526456988515,-73.12339965894387,-110.96585786770805,79.82614081080476,-33.37761344569283,21.72140270477217,251.7507200758606,-2680.591122949617,-873.512162468856,-1549.5534159227627,-161.7234229597869,2283.8055575628828,6447.352204636096,736.9067187406586,2056.808229780698,143.91624000134055
1.7456876993166288,180.30941748796982,128.04943091163545,-38.29206391908333,45.897967559966986,-5.803766414840702,37.59477490263292,-71.47044192665595,-115.2491822683994,79.6953179845013,-34.0966162585199,22.16345601134905,242.78321972999376,-2677.2658961022366,-867.4978787903119,-1548.0986421667349,-162.18856080789166,2351.1645235159476,6736.279106520538,761.0539013196151,2184.2168990508485,152.1154440456755
1.746687471526196,188.47780147710225,125.64715769996963,-32.04211025136538,45.74966155391648,-5.456774435867224,37.02674100793461,-69.44013226531796,-118.61664742907115,79.27215465263492,-34.81404026655707,22.187664939966606,249.04036529081355,-2688.3288249361294,-883.4275689735252,-1554.6402290082137,-162.0646295123399,2487.4900870367783,7082.948918919959,864.5037090501881,2328.9164407966264,162.01033746852818
1.7476872437357631,197.8468289808191,123.41000830018243,-25.163882236766714,45.60878333202005,-5.050279249313601,36.48813676699958,-67.30046781167144,-122.27413488527301,78.83630481896762,-35.5789483597545,22.251582522514674,255.30754724163057,-2703.2191715957997,-899.1423749549033,-1563.1859574334094,-162.30348045400638,2627.053029643587,7408.381884444505,986.401887500253,2452.492352270096,170.16525728114533
1.7486870159453303,207.49842596801946,121.62243259456022,-19.07299943160997,45.21540947252531,-4.6305038903111395,36.01722945934911,-65.06991035434893,-126.52476090008732,78.38755743492811,-36.411963662253655,22.435176443437406,251.18174563049095,-2701.8231403098084,-897.0452887152993,-1562.2040814064128,-163.03804661865425,2673.915501070292,7634.247790665732,1022.6128038345563,2527.369444633097,173.51439025931094
1.7496867881548974,216.20613867670903,120.30386043178919,-17.61537012460798,44.57640711813728,-4.540899039633448,35.553842951016165,-63.016305134973884,-131.76315617398137,78.34655885792387,-37.31342096215064,22.96725801965719,240.1404710709919,-2692.898561622682,-883.6267385508964,-1556.8714661897945,-164.17096693969728,2675.3153020099903,7803.576379111487,1021.4178397926975,2572.5743778773026,173.96090492059759
1.7506865603644648,226.3212369744113,119.62145095909977,-17.908747501472483,43.974644188704104,-4.543901632257105,35.060676512877066,-60.93514262266361,-137.52136445176347,78.6098642025713,-38.2878822513423,23.670455496236453,231.8737354831463,-2689.224598898573,-874.1890552301334,-1554.389603373855,-165.21346018575676,2686.224497784297,7965.505288573187,1039.14387626204,2611.182661707715,173.64410553771023
1.751686332574032,237.00445135735987,117.62027825456414,-21.78397686685767,43.211142476300125,-4.838818752396742,34.61924317547328,-58.95469608168824,-143.99446954690512,79.32904974926416,-39.350047502384115,24.656373396183863,235.68050455737648,-2701.4118111858925,-883.4282007381445,-1561.1111848159337,-165.29702758440337,2763.933609232095,8185.911382369626,1131.1722068601744,2674.5763962320525,175.57640693133084
1.752686104783599,248.98603075167574,114.64804637827933,-27.715833094099494,42.08876384377908,-5.141040855038112,34.27701309277655,-56.86046913702325,-151.14383879422624,80.01393797789444,-40.54032855579934,25.789999871348783,241.474083633838,-2714.0914412251714,-894.6801615122895,-1568.1541714837626,-165.2635378149203,2837.533662678074,8381.270625574327,1228.8416233391888,2723.874830931623,176.19040801510965
1.7536858769931662,264.19022633669005,114.30935717176135,-32.47007315212943,40.8603577416729,-5.085979889271526,33.98828980275949,-54.34576920532657,-159.02750282953434,80.51506690695561,-41.90083434216066,27.054378032811403,246.90805339107192,-2725.9837042105964,-904.4913111293674,-1574.5956347171877,-165.4567976929167,2903.9397629687383,8536.147374836093,1331.2700158893172,2750.9039252947277,174.91160964983143
1.7546856492027336,286.39718539658327,121.7319924358303,-29.85356591069109,40.04639417167874,-4.022729225627373,33.73016223553096,-50.929490223766365,-167.58972479666247,80.62084786348237,-43.51958022683844,28.371290529871104,253.09087535803056,-2742.5411691775203,-915.2288993920868,-1583.2531479281613,-166.23593201849917,2986.432937032457,8655.579946166426,1465.4704421512345,2758.0554377113394,172.07756095932066
1.7556854214123008,314.2664510900589,141.07344134380833,-24.19310249038162,39.44367595528428,-2.149104687344696,33.509264353148474,-46.647825984727135,-178.0221016817496,80.5211855910739,-45.472963450881245,30.21385211930896,259.0828187355696,-2761.5588891861407,-925.5064738993146,-1593.2102210649168,-167.29790135258503,3073.209998062176,8746.282381432353,1613.4913809663356,2753.621027909206,168.24684549939687
1.756685193621868,355.64775031408084,200.6229756033572,1.7429675473459838,39.985865884920756,2.197713605880576,33.1809098327306,-39.50302650157283,-192.10604273596397,79.4506095882092,-47.94967957169122,33.16374227527437,261.01054097876215,-2772.289115304757,-928.4597867691459,-1598.3085757106617,-168.24808777340004,3104.4045418534533,8779.153079703527,1703.8753801489088,2732.3433894572236,162.31328998944616
1.757684965831435,534.517208439672,509.69758562428365,352.9343614813265,54.92296647380559,30.935539391650543,29.66262876426218,-2.1253966431381315,-226.24188060482587,54.04188808579206,-53.39722919092091,42.46200759072188,247.48296562471097,-2755.8641026200617,-906.0764852249766,-1588.2559794939887,-169.14629717320196,3001.4028420834375,8701.95164990668,1647.9495127663329,2675.236716038901,152.0588873927292
1.7586847380410022,715.4184730626586,809.3044713075519,698.169983996517,72.10786638057796,59.28705077661459,24.4580285644035,35.17271371729484,-263.15035468646244,25.84729958935811,-59.597803262433885,52.96085650212266,237.42618419927908,-2743.3053338816435,-888.6961022000526,-1580.413761763157,-169.8758495261963,2916.033640765581,8615.921679725245,1615.3210858611787,2618.423905835033,141.78493523441082
1.7596845102505696,880.368524730124,1052.5221974837416,1007.6002760210172,84.86306655440784,84.41989970857756,20.62400667904206,68.19073975372005,-294.9825942269717,-0.09933393166875248,-65.99848076254233,61.42507236617258,231.57541480535912,-2735.03708605056,-877.0461968115337,-1574.911978491649,-170.66353352275337,2856.7090189650057,8517.899819923665,1617.1413865653321,2559.2231966056365,131.46845992235893
1.7606842824601368,1029.0623796191785,1235.648617705524,1269.462926379046,92.14784778630315,105.75566147436496,18.272235319056648,96.57001138189187,-322.1727466993484,-23.29919889054443,-72.82052422681171,67.60785174405399,231.20477106088057,-2730.172099045106,-872.6388994937438,-1571.369751783503,-171.12946928897316,2812.488989028273,8420.769842924468,1636.1820940605396,2506.030561819863,121.63706969873725
1.761684054669704,1159.530186327165,1351.556707663905,1442.1399628537263,91.17887658372581,121.3257375274531,17.389362348636944,118.77815081081957,-345.83907769546437,-42.31442974484163,-80.63484003749966,70.77703308830428,231.78557605379086,-2726.119927578607,-869.1134507093416,-1568.2767646349328,-171.62440445398803,2778.124606059457,8309.6438059397,1668.9912235740906,2450.2811220940835,111.72275339294431
